,
Município,Taxa de desemprego 16a e+
251430 SAO JOSE DE CAIANA,"3,35"
251440 SAO JOSE DE ESPINHARAS,"2,56"
251445 SAO JOSE DOS RAMOS,"4,46"
251450 SAO JOSE DE PIRANHAS,"6,83"
251455 SAO JOSE DE PRINCESA,"4,55"
251460 SAO JOSE DO BONFIM,"7,10"
251465 SAO JOSE DO BREJO DO CRUZ,"16,06"
251470 SAO JOSE DO SABUGI,"2,75"
251480 SAO JOSE DOS CORDEIROS,"3,17"
251490 SAO MAMEDE,"6,33"
251500 SAO MIGUEL DE TAIPU,"2,97"
251510 SAO SEBASTIAO DE LAGOA DE ROCA,"6,87"
251520 SAO SEBASTIAO DO UMBUZEIRO,"7,46"
251530 SAPE,"13,09"
251540 SAO VICENTE DO SERIDO,"6,52"
251550 SERRA BRANCA,"6,61"
251560 SERRA DA RAIZ,"7,82"
251570 SERRA GRANDE,"5,87"
251580 SERRA REDONDA,"5,31"
251590 SERRARIA,"4,59"
251593 SERTAOZINHO,"4,67"
251597 SOBRADO,"7,09"
251600 SOLANEA,"7,11"
251610 SOLEDADE,"5,23"
251615 SOSSEGO,"2,02"
251620 SOUSA,"9,75"
251630 SUME,"8,03"
251640 TACIMA,"9,81"
251650 TAPEROA,"7,98"
251660 TAVARES,"6,44"
251670 TEIXEIRA,"6,21"
251675 TENORIO,"6,13"
251680 TRIUNFO,"7,52"
251690 UIRAUNA,"6,16"
251700 UMBUZEIRO,"3,95"
251710 VARZEA,"5,76"
251720 VIEIROPOLIS,"9,19"
251740 ZABELE,"7,85"
260005 ABREU E LIMA,"17,97"
260010 AFOGADOS DA INGAZEIRA,"7,59"
260020 AFRANIO,"6,20"
260030 AGRESTINA,"6,46"
260040 AGUA PRETA,"21,19"
260050 AGUAS BELAS,"6,55"
260060 ALAGOINHA,"5,52"
260070 ALIANCA,"16,68"
260080 ALTINHO,"4,67"
260090 AMARAJI,"10,89"
260100 ANGELIM,"4,27"
260105 ARACOIABA,"22,89"
260110 ARARIPINA,"5,40"
260120 ARCOVERDE,"10,86"
260130 BARRA DE GUABIRABA,"8,32"
260140 BARREIROS,"17,93"
260150 BELEM DE MARIA,"9,38"
260160 BELEM DE SAO FRANCISCO,"7,26"
260170 BELO JARDIM,"9,30"
260180 BETANIA,"3,59"
260190 BEZERROS,"9,17"
260200 BODOCO,"6,07"
260210 BOM CONSELHO,"8,04"
260220 BOM JARDIM,"5,63"
260230 BONITO,"11,34"
260240 BREJAO,"7,93"
260250 BREJINHO,"6,89"
260260 BREJO DA MADRE DE DEUS,"4,90"
260270 BUENOS AIRES,"11,04"
260280 BUIQUE,"7,26"
260290 CABO DE SANTO AGOSTINHO,"16,77"
260300 CABROBO,"10,19"
260310 CACHOEIRINHA,"5,55"
260320 CAETES,"2,90"
260330 CALCADO,"1,79"
260340 CALUMBI,"9,91"
260345 CAMARAGIBE,"14,61"
260350 CAMOCIM DE SAO FELIX,"10,18"
260360 CAMUTANGA,"12,29"
260370 CANHOTINHO,"4,86"
260380 CAPOEIRAS,"3,60"
260390 CARNAIBA,"6,37"
260392 CARNAUBEIRA DA PENHA,"7,82"
260400 CARPINA,"11,98"
260410 CARUARU,"6,70"
260415 CASINHAS,"9,01"
260420 CATENDE,"16,23"
260430 CEDRO,"6,01"
260440 CHA DE ALEGRIA,"18,45"
260450 CHA GRANDE,"8,20"
260460 CONDADO,"14,82"
260470 CORRENTES,"4,92"
260480 CORTES,"6,60"
260490 CUMARU,"7,22"
260500 CUPIRA,"5,78"
260510 CUSTODIA,"7,60"
260515 DORMENTES,"2,96"
260520 ESCADA,"16,58"
260530 EXU,"7,19"
260540 FEIRA NOVA,"8,75"
260545 FERNANDO DE NORONHA,"3,00"
260550 FERREIROS,"10,80"
260560 FLORES,"5,37"
260570 FLORESTA,"8,16"
260580 FREI MIGUELINHO,"3,88"
260590 GAMELEIRA,"13,12"
260600 GARANHUNS,"11,02"
260610 GLORIA DO GOITA,"6,89"
260620 GOIANA,"15,33"
260630 GRANITO,"3,19"
260640 GRAVATA,"10,16"
260650 IATI,"4,89"
260660 IBIMIRIM,"7,44"
260670 IBIRAJUBA,"1,91"
260680 IGARASSU,"16,92"
260690 IGUARACY,"7,81"
260700 INAJA,"7,39"
260710 INGAZEIRA,"6,87"
260720 IPOJUCA,"14,56"
260730 IPUBI,"9,74"
260740 ITACURUBA,"16,89"
260750 ITAIBA,"4,22"
260760 ILHA DE ITAMARACA,"14,12"
260765 ITAMBE,"14,45"
260770 ITAPETIM,"5,62"
260775 ITAPISSUMA,"12,41"
260780 ITAQUITINGA,"16,61"
260790 JABOATAO DOS GUARARAPES,"13,48"
260795 JAQUEIRA,"17,60"
260800 JATAUBA,"3,94"
260805 JATOBA,"9,95"
260810 JOAO ALFREDO,"5,55"
260820 JOAQUIM NABUCO,"13,84"
260825 JUCATI,"1,51"
260830 JUPI,"3,17"
260840 JUREMA,"4,18"
260845 LAGOA DO CARRO,"8,05"
260850 LAGOA DE ITAENGA,"11,50"
260860 LAGOA DO OURO,"7,37"
260870 LAGOA DOS GATOS,"5,02"
260875 LAGOA GRANDE,"11,10"
260880 LAJEDO,"5,55"
260890 LIMOEIRO,"9,18"
260900 MACAPARANA,"10,40"
260910 MACHADOS,"7,29"
260915 MANARI,"5,08"
260920 MARAIAL,"9,48"
260930 MIRANDIBA,"8,21"
260940 MORENO,"18,10"
260950 NAZARE DA MATA,"12,48"
260960 OLINDA,"13,01"
260970 OROBO,"6,85"
260980 OROCO,"5,73"
260990 OURICURI,"8,69"
261000 PALMARES,"16,60"
261010 PALMEIRINA,"13,36"
261020 PANELAS,"6,03"
261030 PARANATAMA,"2,84"
261040 PARNAMIRIM,"9,74"
261050 PASSIRA,"8,57"
261060 PAUDALHO,"14,68"
261070 PAULISTA,"14,36"
261080 PEDRA,"7,51"
261090 PESQUEIRA,"7,78"
261100 PETROLANDIA,"11,40"
261110 PETROLINA,"10,08"
261120 POCAO,"2,52"
261130 POMBOS,"10,43"
261140 PRIMAVERA,"11,27"
261150 QUIPAPA,"7,91"
261153 QUIXABA,"3,47"
261160 RECIFE,"12,21"
261170 RIACHO DAS ALMAS,"4,94"
261180 RIBEIRAO,"15,35"
261190 RIO FORMOSO,"16,31"
261200 SAIRE,"4,80"
261210 SALGADINHO,"20,04"
261220 SALGUEIRO,"11,48"
261230 SALOA,"3,97"
261240 SANHARO,"12,10"
261245 SANTA CRUZ,"9,06"
261247 SANTA CRUZ DA BAIXA VERDE,"5,45"
261250 SANTA CRUZ DO CAPIBARIBE,"2,24"
261255 SANTA FILOMENA,"4,84"
261260 SANTA MARIA DA BOA VISTA,"6,74"
261270 SANTA MARIA DO CAMBUCA,"1,89"
261280 SANTA TEREZINHA,"17,52"
261290 SAO BENEDITO DO SUL,"14,05"
261300 SAO BENTO DO UNA,"6,74"
261310 SAO CAITANO,"5,37"
261320 SAO JOAO,"4,69"
261330 SAO JOAQUIM DO MONTE,"2,89"
261340 SAO JOSE DA COROA GRANDE,"15,64"
261350 SAO JOSE DO BELMONTE,"7,43"
261360 SAO JOSE DO EGITO,"8,96"
261370 SAO LOURENCO DA MATA,"16,89"
261380 SAO VICENTE FERRER,"10,97"
261390 SERRA TALHADA,"7,26"
261400 SERRITA,"6,69"
261410 SERTANIA,"8,70"
261420 SIRINHAEM,"15,68"
261430 MOREILANDIA,"4,76"
261440 SOLIDAO,"5,73"
261450 SURUBIM,"6,91"
261460 TABIRA,"7,64"
261470 TACAIMBO,"3,80"
261480 TACARATU,"6,10"
261485 TAMANDARE,"13,42"
261500 TAQUARITINGA DO NORTE,"4,42"
261510 TEREZINHA,"4,98"
261520 TERRA NOVA,"10,16"
261530 TIMBAUBA,"12,07"
261540 TORITAMA,"2,74"
261550 TRACUNHAEM,"10,92"
261560 TRINDADE,"8,51"
261570 TRIUNFO,"4,30"
261580 TUPANATINGA,"5,10"
261590 TUPARETAMA,"5,62"
261600 VENTUROSA,"7,66"
261610 VERDEJANTE,"9,29"
261618 VERTENTE DO LERIO,"3,22"
261620 VERTENTES,"4,79"
261630 VICENCIA,"15,24"
261640 VITORIA DE SANTO ANTAO,"12,51"
261650 XEXEU,"17,19"
270010 AGUA BRANCA,"4,25"
270020 ANADIA,"13,85"
270030 ARAPIRACA,"8,47"
270040 ATALAIA,"14,97"
270050 BARRA DE SANTO ANTONIO,"12,45"
270060 BARRA DE SAO MIGUEL,"6,85"
270070 BATALHA,"9,11"
270080 BELEM,"6,27"
270090 BELO MONTE,"4,58"
270100 BOCA DA MATA,"14,98"
270110 BRANQUINHA,"7,54"
270120 CACIMBINHAS,"7,92"
270130 CAJUEIRO,"14,63"
270135 CAMPESTRE,"13,34"
270140 CAMPO ALEGRE,"24,13"
270150 CAMPO GRANDE,"5,84"
270160 CANAPI,"4,16"
270170 CAPELA,"10,61"
270180 CARNEIROS,"3,56"
270190 CHA PRETA,"2,19"
270200 COITE DO NOIA,"2,06"
270210 COLONIA LEOPOLDINA,"10,77"
270220 COQUEIRO SECO,"13,40"
270230 CORURIPE,"10,75"
270235 CRAIBAS,"2,46"
270240 DELMIRO GOUVEIA,"12,11"
270250 DOIS RIACHOS,"2,84"
270255 ESTRELA DE ALAGOAS,"4,41"
270260 FEIRA GRANDE,"2,83"
270270 FELIZ DESERTO,"14,01"
270280 FLEXEIRAS,"12,38"
270290 GIRAU DO PONCIANO,"8,13"
270300 IBATEGUARA,"7,81"
270310 IGACI,"5,42"
270320 IGREJA NOVA,"4,87"
270330 INHAPI,"3,86"
270340 JACARE DOS HOMENS,"7,34"
270350 JACUIPE,"10,35"
270360 JAPARATINGA,"11,82"
270370 JARAMATAIA,"8,54"
270375 JEQUIA DA PRAIA,"11,19"
270380 JOAQUIM GOMES,"6,61"
270390 JUNDIA,"6,41"
270400 JUNQUEIRO,"8,69"
270410 LAGOA DA CANOA,"3,22"
270420 LIMOEIRO DE ANADIA,"8,23"
270430 MACEIO,"12,01"
270440 MAJOR ISIDORO,"7,39"
270450 MARAGOGI,"7,78"
270460 MARAVILHA,"6,48"
270470 MARECHAL DEODORO,"11,55"
270480 MARIBONDO,"8,78"
270490 MAR VERMELHO,"9,33"
270500 MATA GRANDE,"1,62"
270510 MATRIZ DE CAMARAGIBE,"16,31"
270520 MESSIAS,"17,89"
270530 MINADOR DO NEGRAO,"7,27"
270540 MONTEIROPOLIS,"14,19"
270550 MURICI,"14,53"
270560 NOVO LINO,"9,53"
270570 OLHO D'AGUA DAS FLORES,"6,97"
270580 OLHO D'AGUA DO CASADO,"6,98"
270590 OLHO D'AGUA GRANDE,"1,58"
270600 OLIVENCA,"6,38"
270610 OURO BRANCO,"6,85"
270620 PALESTINA,"8,15"
270630 PALMEIRA DOS INDIOS,"8,18"
270640 PAO DE ACUCAR,"8,31"
270642 PARICONHA,"3,36"
270644 PARIPUEIRA,"11,70"
270650 PASSO DE CAMARAGIBE,"9,48"
270660 PAULO JACINTO,"10,77"
270670 PENEDO,"12,44"
270680 PIACABUCU,"13,43"
270690 PILAR,"15,53"
270700 PINDOBA,"9,33"
270710 PIRANHAS,"6,96"
270720 POCO DAS TRINCHEIRAS,"6,13"
270730 PORTO CALVO,"10,76"
270740 PORTO DE PEDRAS,"4,67"
270750 PORTO REAL DO COLEGIO,"13,59"
270760 QUEBRANGULO,"5,32"
270770 RIO LARGO,"16,63"
270780 ROTEIRO,"14,11"
270790 SANTA LUZIA DO NORTE,"14,32"
270800 SANTANA DO IPANEMA,"8,67"
270810 SANTANA DO MUNDAU,"6,73"
270820 SAO BRAS,"7,05"
270830 SAO JOSE DA LAJE,"10,01"
270840 SAO JOSE DA TAPERA,"4,44"
270850 SAO LUIS DO QUITUNDE,"12,55"
270860 SAO MIGUEL DOS CAMPOS,"20,23"
270870 SAO MIGUEL DOS MILAGRES,"11,72"
270880 SAO SEBASTIAO,"9,81"
270890 SATUBA,"13,49"
270895 SENADOR RUI PALMEIRA,"1,25"
270900 TANQUE D'ARCA,"4,71"
270910 TAQUARANA,"4,25"
270915 TEOTONIO VILELA,"14,03"
270920 TRAIPU,"3,83"
270930 UNIAO DOS PALMARES,"11,70"
270940 VICOSA,"16,78"
280010 AMPARO DE SAO FRANCISCO,"7,47"
280020 AQUIDABA,"9,62"
280030 ARACAJU,"10,71"
280040 ARAUA,"6,95"
280050 AREIA BRANCA,"9,53"
280060 BARRA DOS COQUEIROS,"14,78"
280067 BOQUIM,"9,30"
280070 BREJO GRANDE,"11,62"
280100 CAMPO DO BRITO,"3,75"
280110 CANHOBA,"3,39"
280120 CANINDE DE SAO FRANCISCO,"11,32"
280130 CAPELA,"14,84"
280140 CARIRA,"6,75"
280150 CARMOPOLIS,"22,39"
280160 CEDRO DE SAO JOAO,"8,20"
280170 CRISTINAPOLIS,"7,69"
280190 CUMBE,"3,91"
280200 DIVINA PASTORA,"12,81"
280210 ESTANCIA,"14,07"
280220 FEIRA NOVA,"15,98"
280230 FREI PAULO,"6,85"
280240 GARARU,"4,45"
280250 GENERAL MAYNARD,"21,24"
280260 GRACHO CARDOSO,"6,99"
280270 ILHA DAS FLORES,"10,09"
280280 INDIAROBA,"5,37"
280290 ITABAIANA,"5,45"
280300 ITABAIANINHA,"6,42"
280310 ITABI,"4,74"
280320 ITAPORANGA D'AJUDA,"17,88"
280330 JAPARATUBA,"12,03"
280340 JAPOATA,"7,76"
280350 LAGARTO,"6,67"
280360 LARANJEIRAS,"18,18"
280370 MACAMBIRA,"3,66"
280380 MALHADA DOS BOIS,"12,27"
280390 MALHADOR,"3,59"
280400 MARUIM,"18,12"
280410 MOITA BONITA,"2,19"
280420 MONTE ALEGRE DE SERGIPE,"8,80"
280430 MURIBECA,"8,83"
280440 NEOPOLIS,"16,45"
280445 NOSSA SENHORA APARECIDA,"3,67"
280450 NOSSA SENHORA DA GLORIA,"5,91"
280460 NOSSA SENHORA DAS DORES,"8,80"
280470 NOSSA SENHORA DE LOURDES,"5,76"
280480 NOSSA SENHORA DO SOCORRO,"14,50"
280490 PACATUBA,"7,81"
280500 PEDRA MOLE,"9,81"
280510 PEDRINHAS,"6,60"
280520 PINHAO,"5,54"
280530 PIRAMBU,"9,51"
280540 POCO REDONDO,"6,42"
280550 POCO VERDE,"5,82"
280560 PORTO DA FOLHA,"8,22"
280570 PROPRIA,"10,62"
280580 RIACHAO DO DANTAS,"2,51"
280590 RIACHUELO,"19,58"
280600 RIBEIROPOLIS,"5,51"
280610 ROSARIO DO CATETE,"16,94"
280620 SALGADO,"7,61"
280630 SANTA LUZIA DO ITANHY,"7,90"
280640 SANTANA DO SAO FRANCISCO,"9,58"
280650 SANTA ROSA DE LIMA,"9,80"
280660 SANTO AMARO DAS BROTAS,"29,41"
280670 SAO CRISTOVAO,"13,12"
280680 SAO DOMINGOS,"4,88"
280690 SAO FRANCISCO,"8,85"
280700 SAO MIGUEL DO ALEIXO,"3,25"
280710 SIMAO DIAS,"11,00"
280720 SIRIRI,"14,08"
280730 TELHA,"9,95"
280740 TOBIAS BARRETO,"6,82"
280750 TOMAR DO GERU,"7,09"
280760 UMBAUBA,"5,68"
290010 ABAIRA,"7,85"
290020 ABARE,"14,38"
290030 ACAJUTIBA,"7,56"
290035 ADUSTINA,"7,17"
290040 AGUA FRIA,"8,61"
290050 ERICO CARDOSO,"3,96"
290060 AIQUARA,"10,51"
290070 ALAGOINHAS,"13,25"
290080 ALCOBACA,"8,72"
290090 ALMADINA,"13,98"
290100 AMARGOSA,"11,25"
290110 AMELIA RODRIGUES,"16,71"
290115 AMERICA DOURADA,"20,56"
290120 ANAGE,"6,51"
290130 ANDARAI,"17,01"
290135 ANDORINHA,"5,69"
290140 ANGICAL,"6,52"
290150 ANGUERA,"13,62"
290160 ANTAS,"10,71"
290170 ANTONIO CARDOSO,"4,60"
290180 ANTONIO GONCALVES,"6,34"
290190 APORA,"3,93"
290195 APUAREMA,"12,00"
290200 ARACATU,"4,36"
290205 ARACAS,"13,31"
290210 ARACI,"6,71"
290220 ARAMARI,"17,21"
290225 ARATACA,"6,30"
290230 ARATUIPE,"7,32"
290240 AURELINO LEAL,"10,05"
290250 BAIANOPOLIS,"7,99"
290260 BAIXA GRANDE,"7,15"
290265 BANZAE,"4,81"
290270 BARRA,"6,13"
290280 BARRA DA ESTIVA,"4,75"
290290 BARRA DO CHOCA,"5,73"
290300 BARRA DO MENDES,"11,39"
290310 BARRA DO ROCHA,"9,80"
290320 BARREIRAS,"9,16"
290323 BARRO ALTO,"3,87"
290327 BARROCAS,"6,49"
290330 BARRO PRETO,"11,74"
290340 BELMONTE,"14,73"
290350 BELO CAMPO,"6,43"
290360 BIRITINGA,"4,79"
290370 BOA NOVA,"11,67"
290380 BOA VISTA DO TUPIM,"13,28"
290390 BOM JESUS DA LAPA,"11,33"
290395 BOM JESUS DA SERRA,"11,75"
290400 BONINAL,"8,76"
290405 BONITO,"7,08"
290410 BOQUIRA,"10,22"
290420 BOTUPORA,"5,19"
290430 BREJOES,"14,62"
290440 BREJOLANDIA,"14,06"
290450 BROTAS DE MACAUBAS,"6,51"
290460 BRUMADO,"9,44"
290470 BUERAREMA,"11,71"
290475 BURITIRAMA,"9,43"
290480 CAATIBA,"2,75"
290485 CABACEIRAS DO PARAGUACU,"5,09"
290490 CACHOEIRA,"11,61"
290500 CACULE,"5,11"
290510 CAEM,"9,41"
290515 CAETANOS,"11,10"
290520 CAETITE,"6,82"
290530 CAFARNAUM,"4,94"
290540 CAIRU,"8,80"
290550 CALDEIRAO GRANDE,"9,45"
290560 CAMACAN,"15,04"
290570 CAMACARI,"15,09"
290580 CAMAMU,"8,78"
290590 CAMPO ALEGRE DE LOURDES,"7,17"
290600 CAMPO FORMOSO,"7,97"
290610 CANAPOLIS,"7,47"
290620 CANARANA,"6,60"
290630 CANAVIEIRAS,"11,75"
290640 CANDEAL,"5,39"
290650 CANDEIAS,"17,90"
290660 CANDIBA,"5,44"
290670 CANDIDO SALES,"10,07"
290680 CANSANCAO,"4,46"
290682 CANUDOS,"6,63"
290685 CAPELA DO ALTO ALEGRE,"6,16"
290687 CAPIM GROSSO,"9,80"
290689 CARAIBAS,"6,52"
290690 CARAVELAS,"13,59"
290700 CARDEAL DA SILVA,"23,97"
290710 CARINHANHA,"8,04"
290720 CASA NOVA,"7,54"
290730 CASTRO ALVES,"8,93"
290740 CATOLANDIA,"3,74"
290750 CATU,"17,31"
290755 CATURAMA,"6,67"
290760 CENTRAL,"10,18"
290770 CHORROCHO,"7,35"
290780 CICERO DANTAS,"5,61"
290790 CIPO,"4,51"
290800 COARACI,"12,33"
290810 COCOS,"12,16"
290820 CONCEICAO DA FEIRA,"17,65"
290830 CONCEICAO DO ALMEIDA,"24,63"
290840 CONCEICAO DO COITE,"6,42"
290850 CONCEICAO DO JACUIPE,"14,06"
290860 CONDE,"9,82"
290870 CONDEUBA,"7,23"
290880 CONTENDAS DO SINCORA,"10,61"
290890 CORACAO DE MARIA,"9,28"
290900 CORDEIROS,"8,36"
290910 CORIBE,"8,93"
290920 CORONEL JOAO SA,"3,88"
290930 CORRENTINA,"6,86"
290940 COTEGIPE,"10,01"
290950 CRAVOLANDIA,"6,94"
290960 CRISOPOLIS,"3,41"
290970 CRISTOPOLIS,"6,72"
290980 CRUZ DAS ALMAS,"15,53"
290990 CURACA,"8,90"
291000 DARIO MEIRA,"19,17"
291005 DIAS D'AVILA,"18,89"
291010 DOM BASILIO,"4,20"
291020 DOM MACEDO COSTA,"11,21"
291030 ELISIO MEDRADO,"5,55"
291040 ENCRUZILHADA,"7,51"
291050 ENTRE RIOS,"15,25"
291060 ESPLANADA,"11,40"
291070 EUCLIDES DA CUNHA,"12,04"
291072 EUNAPOLIS,"10,77"
291075 FATIMA,"6,85"
291077 FEIRA DA MATA,"6,87"
291080 FEIRA DE SANTANA,"10,40"
291085 FILADELFIA,"13,35"
291090 FIRMINO ALVES,"10,55"
291100 FLORESTA AZUL,"12,96"
291110 FORMOSA DO RIO PRETO,"12,99"
291120 GANDU,"8,78"
291125 GAVIAO,"8,27"
291130 GENTIO DO OURO,"12,11"
291140 GLORIA,"6,73"
291150 GONGOGI,"15,03"
291160 GOVERNADOR MANGABEIRA,"6,00"
291165 GUAJERU,"4,00"
291170 GUANAMBI,"7,37"
291180 GUARATINGA,"13,71"
291185 HELIOPOLIS,"5,72"
291190 IACU,"11,63"
291200 IBIASSUCE,"5,92"
291210 IBICARAI,"14,09"
291220 IBICOARA,"6,51"
291230 IBICUI,"7,91"
291240 IBIPEBA,"8,09"
291250 IBIPITANGA,"12,32"
291260 IBIQUERA,"9,40"
291270 IBIRAPITANGA,"7,65"
291280 IBIRAPUA,"8,10"
291290 IBIRATAIA,"12,58"
291300 IBITIARA,"4,50"
291310 IBITITA,"7,44"
291320 IBOTIRAMA,"8,89"
291330 ICHU,"6,48"
291340 IGAPORA,"15,10"
291345 IGRAPIUNA,"5,52"
291350 IGUAI,"11,61"
291360 ILHEUS,"12,26"
291370 INHAMBUPE,"9,15"
291380 IPECAETA,"10,56"
291390 IPIAU,"14,75"
291400 IPIRA,"8,88"
291410 IPUPIARA,"12,94"
291420 IRAJUBA,"9,91"
291430 IRAMAIA,"6,64"
291440 IRAQUARA,"9,03"
291450 IRARA,"5,46"
291460 IRECE,"8,42"
291465 ITABELA,"12,31"
291470 ITABERABA,"12,48"
291480 ITABUNA,"13,54"
291490 ITACARE,"8,16"
291500 ITAETE,"10,49"
291510 ITAGI,"9,90"
291520 ITAGIBA,"18,97"
291530 ITAGIMIRIM,"14,79"
291535 ITAGUACU DA BAHIA,"5,58"
291540 ITAJU DO COLONIA,"13,38"
291550 ITAJUIPE,"11,67"
291560 ITAMARAJU,"10,73"
291570 ITAMARI,"9,94"
291580 ITAMBE,"8,08"
291590 ITANAGRA,"15,68"
291600 ITANHEM,"8,18"
291610 ITAPARICA,"16,59"
291620 ITAPE,"19,82"
291630 ITAPEBI,"14,55"
291640 ITAPETINGA,"7,56"
291650 ITAPICURU,"10,27"
291660 ITAPITANGA,"15,56"
291670 ITAQUARA,"12,32"
291680 ITARANTIM,"12,40"
291685 ITATIM,"11,26"
291690 ITIRUCU,"11,68"
291700 ITIUBA,"4,94"
291710 ITORORO,"7,34"
291720 ITUACU,"7,17"
291730 ITUBERA,"7,39"
291733 IUIU,"11,82"
291735 JABORANDI,"18,46"
291740 JACARACI,"4,92"
291750 JACOBINA,"9,07"
291760 JAGUAQUARA,"8,29"
291770 JAGUARARI,"9,88"
291780 JAGUARIPE,"4,89"
291790 JANDAIRA,"10,17"
291800 JEQUIE,"10,34"
291810 JEREMOABO,"4,20"
291820 JIQUIRICA,"4,17"
291830 JITAUNA,"12,73"
291835 JOAO DOURADO,"6,50"
291840 JUAZEIRO,"10,82"
291845 JUCURUCU,"5,41"
291850 JUSSARA,"6,84"
291855 JUSSARI,"15,41"
291860 JUSSIAPE,"3,07"
291870 LAFAIETE COUTINHO,"11,79"
291875 LAGOA REAL,"4,28"
291880 LAJE,"3,77"
291890 LAJEDAO,"8,43"
291900 LAJEDINHO,"12,34"
291905 LAJEDO DO TABOCAL,"9,05"
291910 LAMARAO,"7,09"
291915 LAPAO,"8,71"
291920 LAURO DE FREITAS,"10,98"
291930 LENCOIS,"9,52"
291940 LICINIO DE ALMEIDA,"4,41"
291950 LIVRAMENTO DE NOSSA SENHORA,"6,84"
291955 LUIS EDUARDO MAGALHAES,"7,05"
291960 MACAJUBA,"12,51"
291970 MACARANI,"8,46"
291980 MACAUBAS,"7,80"
291990 MACURURE,"9,51"
291992 MADRE DE DEUS,"24,50"
291995 MAETINGA,"3,27"
292000 MAIQUINIQUE,"12,70"
292010 MAIRI,"6,23"
292020 MALHADA,"6,57"
292030 MALHADA DE PEDRAS,"4,42"
292040 MANOEL VITORINO,"7,32"
292045 MANSIDAO,"8,65"
292050 MARACAS,"8,43"
292060 MARAGOGIPE,"10,12"
292070 MARAU,"5,75"
292080 MARCIONILIO SOUZA,"18,75"
292090 MASCOTE,"15,59"
292100 MATA DE SAO JOAO,"14,14"
292105 MATINA,"5,87"
292110 MEDEIROS NETO,"10,74"
292120 MIGUEL CALMON,"9,13"
292130 MILAGRES,"13,95"
292140 MIRANGABA,"8,53"
292145 MIRANTE,"6,65"
292150 MONTE SANTO,"4,87"
292160 MORPARA,"13,65"
292170 MORRO DO CHAPEU,"8,31"
292180 MORTUGABA,"5,33"
292190 MUCUGE,"10,36"
292200 MUCURI,"8,98"
292205 MULUNGU DO MORRO,"7,28"
292210 MUNDO NOVO,"9,14"
292220 MUNIZ FERREIRA,"11,37"
292225 MUQUEM DE SAO FRANCISCO,"12,68"
292230 MURITIBA,"16,74"
292240 MUTUIPE,"6,49"
292250 NAZARE,"12,21"
292260 NILO PECANHA,"4,36"
292265 NORDESTINA,"9,54"
292270 NOVA CANAA,"6,99"
292273 NOVA FATIMA,"7,67"
292275 NOVA IBIA,"5,13"
292280 NOVA ITARANA,"18,98"
292285 NOVA REDENCAO,"15,79"
292290 NOVA SOURE,"7,37"
292300 NOVA VICOSA,"11,28"
292303 NOVO HORIZONTE,"9,16"
292305 NOVO TRIUNFO,"17,18"
292310 OLINDINA,"6,83"
292320 OLIVEIRA DOS BREJINHOS,"15,46"
292330 OURICANGAS,"5,82"
292335 OUROLANDIA,"5,34"
292340 PALMAS DE MONTE ALTO,"6,45"
292350 PALMEIRAS,"8,40"
292360 PARAMIRIM,"10,19"
292370 PARATINGA,"8,94"
292380 PARIPIRANGA,"4,11"
292390 PAU BRASIL,"6,50"
292400 PAULO AFONSO,"9,80"
292405 PE DE SERRA,"7,74"
292410 PEDRAO,"8,47"
292420 PEDRO ALEXANDRE,"5,17"
292430 PIATA,"6,66"
292440 PILAO ARCADO,"8,28"
292450 PINDAI,"5,14"
292460 PINDOBACU,"9,64"
292465 PINTADAS,"7,64"
292467 PIRAI DO NORTE,"5,17"
292470 PIRIPA,"9,98"
292480 PIRITIBA,"9,17"
292490 PLANALTINO,"6,67"
292500 PLANALTO,"10,18"
292510 POCOES,"14,09"
292520 POJUCA,"20,22"
292525 PONTO NOVO,"11,27"
292530 PORTO SEGURO,"9,83"
292540 POTIRAGUA,"13,55"
292550 PRADO,"10,23"
292560 PRESIDENTE DUTRA,"4,06"
292570 PRESIDENTE JANIO QUADROS,"8,97"
292575 PRESIDENTE TANCREDO NEVES,"3,86"
292580 QUEIMADAS,"11,88"
292590 QUIJINGUE,"4,17"
292593 QUIXABEIRA,"5,24"
292595 RAFAEL JAMBEIRO,"7,72"
292600 REMANSO,"7,39"
292610 RETIROLANDIA,"8,94"
292620 RIACHAO DAS NEVES,"13,89"
292630 RIACHAO DO JACUIPE,"9,90"
292640 RIACHO DE SANTANA,"8,24"
292650 RIBEIRA DO AMPARO,"4,14"
292660 RIBEIRA DO POMBAL,"8,17"
292665 RIBEIRAO DO LARGO,"6,05"
292670 RIO DE CONTAS,"5,35"
292680 RIO DO ANTONIO,"4,28"
292690 RIO DO PIRES,"6,57"
292700 RIO REAL,"4,07"
292710 RODELAS,"10,97"
292720 RUY BARBOSA,"13,48"
292730 SALINAS DA MARGARIDA,"5,48"
292740 SALVADOR,"12,72"
292750 SANTA BARBARA,"10,24"
292760 SANTA BRIGIDA,"4,48"
292770 SANTA CRUZ CABRALIA,"12,92"
292780 SANTA CRUZ DA VITORIA,"11,42"
292790 SANTA INES,"12,90"
292800 SANTALUZ,"9,72"
292805 SANTA LUZIA,"7,19"
292810 SANTA MARIA DA VITORIA,"7,23"
292820 SANTANA,"11,17"
292830 SANTANOPOLIS,"6,33"
292840 SANTA RITA DE CASSIA,"6,32"
292850 SANTA TERESINHA,"11,11"
292860 SANTO AMARO,"13,39"
292870 SANTO ANTONIO DE JESUS,"10,48"
292880 SANTO ESTEVAO,"10,83"
